hour_index,hour_of_day,solar_kwh_per_mw,wind_kwh_per_wtg
4016,8,590.6,1598.325970089537
4017,9,916.38,2498.7503970305343
4018,10,952.23,2362.7758519011254
4019,11,763.62,2478.757381814197
4020,12,802.58,2630.2171085762448
4021,13,787.44,2600.1943731395577
4022,14,636.28,2637.8862972587053
4023,15,602.98,2637.8862972587053
4024,16,341.78,2637.8862972587053
4025,17,165.59,2624.4361594228963
4026,18,3.84,2442.710957378328
4027,19,0.0,695.9966673998068
4028,20,0.0,950.7871553654091
4029,21,0.0,579.1615782322633
4030,22,0.0,1750.6786063752168
4031,23,0.0,2321.5162179897548
4032,0,0.0,1260.994272382958
4033,1,0.0,756.7818589449755
4034,2,0.0,1650.9632977582278
4035,3,0.0,1749.9803509278968
4036,4,0.0,1680.8789408565624
4037,5,0.0,1602.2975343286337
4038,6,54.61,2294.6799876994364
4039,7,250.83,2131.863652684537
4040,8,469.38,2354.2834526462025
4041,9,698.78,2429.7285601482754
4042,10,826.22,2237.819192388451
4043,11,951.45,1288.4709993519195
4044,12,873.88,2052.063983134351
4045,13,850.33,1715.5884844170605
4046,14,807.98,1092.3540439753504
4047,15,683.45,1594.4288321636384
4048,16,460.54,917.0359523995076
4049,17,199.14,1885.0107568833023
4050,18,12.56,1669.8140868249857
4051,19,0.0,1478.6695037035372
4052,20,0.0,1286.543971003766
4053,21,0.0,2248.141841239037
4054,22,0.0,2580.8866809830874
4055,23,0.0,2233.0199621469683
4056,0,0.0,1909.1081861379828
4057,1,0.0,1797.43800310076
4058,2,0.0,2216.558045159207
4059,3,0.0,2316.9953042370203
4060,4,0.0,1502.6934652269204
4061,5,0.0,953.2843473491253
4062,6,16.75,548.523481875988
4063,7,43.11,954.268932314461
4064,8,44.2,1574.5262376943751
4065,9,188.77,1496.230511204882
4066,10,224.98,854.0453774983017
4067,11,385.21,847.4030178315888
4068,12,305.72,2575.9075377034987
4069,13,326.4,2465.62289100468
4070,14,368.26,2046.499021013504
4071,15,293.2,1413.8100079933895
4072,16,275.1,1903.527498967405
4073,17,123.26,1565.302810752087
4074,18,1.54,2603.6017710875008
4075,19,0.0,2612.3206198414914
4076,20,0.0,2426.6679809991024
4077,21,0.0,2619.89451987746
4078,22,0.0,2610.303869286533
4079,23,0.0,2454.9646526574343
4080,0,0.0,2523.601359489213
4081,1,0.0,2635.6961891628084
4082,2,0.0,2520.0260838094337
4083,3,0.0,2441.3582067691614
4084,4,0.0,1824.1745030036943
4085,5,0.0,1581.8277220633463
4086,6,46.86,1371.1961792800648
4087,7,312.42,942.6268626479936
4088,8,601.71,1990.0901762606268
4089,9,823.72,2617.3057406313837
4090,10,1056.32,2595.639805153507
4091,11,778.41,2619.0366480785715
4092,12,794.11,2637.8862972587053
4093,13,779.15,2637.8862972587053
4094,14,570.85,2561.4899709554397
4095,15,323.93,2364.201223420136
4096,16,243.74,2636.3581057279844
4097,17,88.4,2637.8862972587053
4098,18,0.0,2629.3599724378814
4099,19,0.0,2286.232839185705
4100,20,0.0,2629.6605920554334
4101,21,0.0,2395.7722412390144
4102,22,0.0,2507.236359293331
4103,23,0.0,2619.427646826544
4104,0,0.0,2625.571374840081
4105,1,0.0,2637.8862972587053
4106,2,0.0,2612.073463584469
4107,3,0.0,2586.253597045573
4108,4,0.0,2486.107378410974
4109,5,0.0,1353.9630120347406
4110,6,51.43,1390.4321617465423
4111,7,235.66,2305.5491563310866
4112,8,493.06,2592.6179646635687
4113,9,751.07,2636.1904839910235
4114,10,863.7,2259.956828498967
4115,11,875.87,2508.571948853416
4116,12,1004.15,2637.8862972587053
4117,13,936.78,2637.8862972587053
4118,14,765.83,2472.63650449071
4119,15,580.58,2481.5507288928266
4120,16,425.37,2637.8862972587053
4121,17,179.71,2637.8862972587053
4122,18,8.15,2637.8862972587053
4123,19,0.0,2637.8862972587053
4124,20,0.0,2431.474962329742
4125,21,0.0,1892.9564837794187
4126,22,0.0,1510.3091761603805
4127,23,0.0,1617.2436622477492
4128,0,0.0,1246.838830397859
4129,1,0.0,671.4122336752455
4130,2,0.0,920.4203411344228
4131,3,0.0,1807.9461834374667
4132,4,0.0,1894.4959660630109
4133,5,0.0,1104.8820026908609
4134,6,37.17,1140.856493516162
4135,7,154.64,1703.353701333866
4136,8,309.73,2240.184551158345
4137,9,463.74,2500.6700444928924
4138,10,549.59,2383.8083223160197
4139,11,573.33,2624.189045681807
4140,12,507.79,2637.8862972587053
4141,13,573.53,2637.8862972587053
4142,14,529.03,2637.8862972587053
4143,15,362.02,2603.1992953858567
4144,16,208.7,1435.6243185802905
4145,17,93.9,757.4888517911354
4146,18,0.0,2158.9785027206085
4147,19,0.0,2637.352038253246
4148,20,0.0,2637.8862972587053
4149,21,0.0,2607.159374677686
4150,22,0.0,2592.63512706157
4151,23,0.0,2440.0613161501374
4152,0,0.0,1824.5201304071136
4153,1,0.0,2265.5866185240884
4154,2,0.0,2389.9480533322967
4155,3,0.0,2096.421302811862
4156,4,0.0,1728.440123571797
4157,5,0.0,1788.0273114111903
4158,6,6.14,1354.2509305794908
4159,7,42.53,385.5996002367498
4160,8,77.13,2107.103752309038
4161,9,117.13,2395.613903063261
4162,10,147.23,2609.085514487814
4163,11,169.9,2448.0582771930226
4164,12,166.67,2218.8944931948818
4165,13,165.02,1384.3863572681964
4166,14,140.69,1441.5783942097266
4167,15,109.0,842.084655613563
4168,16,62.51,1172.0643683666085
4169,17,31.94,1222.6228054223316
4170,18,0.0,836.7328401511709
4171,19,0.0,2301.3324000111006
4172,20,0.0,1815.1990049493293
4173,21,0.0,1515.098528466919
4174,22,0.0,2355.519436419062
4175,23,0.0,2573.994047907086
4176,0,0.0,2492.463318182089
4177,1,0.0,2443.9063257457647
4178,2,0.0,2607.068269778815
4179,3,0.0,2607.4172250156857
4180,4,0.0,2594.2347498553827
4181,5,0.0,2497.642102741812
4182,6,11.52,1616.2062498123537
4183,7,60.13,2058.585849750521
4184,8,125.3,2583.821682206161
4185,9,195.83,2637.8862972587053
4186,10,218.22,2637.8862972587053
4187,11,244.28,2637.8862972587053
4188,12,297.48,2637.8862972587053
4189,13,290.45,2633.166856333119
4190,14,226.59,1845.989468865532
4191,15,182.7,2514.751179069516
4192,16,140.41,2156.413651151606
4193,17,57.18,1549.3165356389006
4194,18,0.0,2623.819683396828
4195,19,0.0,2637.843629447847
4196,20,0.0,2600.843956986775
4197,21,0.0,2117.746374519284
4198,22,0.0,2063.6331943812875
4199,23,0.0,2011.860653170862
4200,0,0.0,1970.6862690499845
4201,1,0.0,2502.996167651752
4202,2,0.0,2261.641698585273
4203,3,0.0,1161.507072135806
4204,4,0.0,1194.0218867530298
4205,5,0.0,2178.987028258734
4206,6,47.86,1959.7624115397944
4207,7,279.57,1467.6113243736115
4208,8,559.63,721.2537106214426
4209,9,774.11,775.4624572832706
4210,10,917.42,759.8183604372501
4211,11,1029.69,906.3761039923818
4212,12,1040.08,890.1251446171281
4213,13,1002.4,712.0090052792494
4214,14,899.65,437.31563322645104
4215,15,739.92,1237.4134489290116
4216,16,487.69,2599.442952342916
4217,17,214.01,2604.6208306787835
4218,18,13.32,2225.116857648099
4219,19,0.0,1941.505056862058
4220,20,0.0,2611.362640857142
4221,21,0.0,2637.8862972587053
4222,22,0.0,2635.744109964515
4223,23,0.0,2634.529410436877
4224,0,0.0,2637.8862972587053
4225,1,0.0,2629.2644516773794
4226,2,0.0,2346.734579906199
4227,3,0.0,2566.6622893963754
4228,4,0.0,2351.681309958072
4229,5,0.0,2593.840090240813
4230,6,47.08,2596.757489368208
4231,7,222.36,1759.9836700530889
4232,8,427.38,2438.3769036471767
4233,9,570.95,2634.1213728918638
4234,10,643.04,2634.7598736697946
4235,11,848.72,2540.646430353632
4236,12,815.83,2308.6221057681146
4237,13,722.44,2377.5624128790805
4238,14,538.18,2614.7062943826318
4239,15,509.92,2332.841967569245
4240,16,298.39,2637.8862972587053
4241,17,130.06,2637.8862972587053
4242,18,0.0,2637.8862972587053
4243,19,0.0,2637.8862972587053
4244,20,0.0,2636.527178752049
4245,21,0.0,2514.584635968258
4246,22,0.0,1904.5614939411676
4247,23,0.0,2573.463685429392
4248,0,0.0,2528.720427499002
4249,1,0.0,2542.702721375347
4250,2,0.0,2634.1555466089244
4251,3,0.0,2636.611920000029
4252,4,0.0,2090.898967684579
4253,5,0.0,1658.3785227383798
4254,6,49.04,1644.4222365224468
4255,7,255.27,673.3133258557008
4256,8,611.47,1286.6191886328936
4257,9,411.26,2624.6449368823314
4258,10,1000.74,2635.3918864964344
4259,11,1048.37,2637.8862972587053
4260,12,819.73,2411.553271761925
4261,13,811.88,656.6101347476399
4262,14,265.02,2228.9087636449244
4263,15,247.09,2637.8862972587053
4264,16,250.21,2637.8862972587053
4265,17,72.16,2637.8862972587053
4266,18,2.63,2637.8862972587053
4267,19,0.0,2491.965628224346
4268,20,0.0,2525.026215671156
4269,21,0.0,2384.019078789697
4270,22,0.0,2259.455965533712
4271,23,0.0,1829.25497114304
4272,0,0.0,1274.8564978684865
4273,1,0.0,1834.4524708066008
4274,2,0.0,1372.0119855854662
4275,3,0.0,2107.1962938567435
4276,4,0.0,1608.0662356959683
4277,5,0.0,905.0848946710104
4278,6,30.94,1041.3144121445162
4279,7,178.43,1059.551222284314
4280,8,320.48,1365.532474930035
4281,9,310.5,1162.7812651920813
4282,10,399.15,424.8402841055813
4283,11,477.85,650.7017925226428
4284,12,441.1,871.5095354039228
4285,13,450.81,458.6465731817252
4286,14,498.47,425.5273391276511
4287,15,352.54,1219.5546007833611
4288,16,189.39,415.0178827634081
4289,17,117.66,648.3344246626059
4290,18,0.0,1329.9901460691756
4291,19,0.0,2146.4495778792416
4292,20,0.0,2637.7561560391105
4293,21,0.0,2637.8862972587053
4294,22,0.0,2637.8862972587053
4295,23,0.0,2610.5121460471714
4296,0,0.0,2417.725107103439
4297,1,0.0,2050.0209565839928
4298,2,0.0,2616.0295714585427
4299,3,0.0,2371.791414602228
4300,4,0.0,2121.188363699738
4301,5,0.0,1597.32335442196
4302,6,45.88,935.9095381495904
4303,7,284.46,710.1345191297403
4304,8,590.08,2262.378701784541
4305,9,835.23,1642.8830126817677
4306,10,1013.06,1013.3198679954822
4307,11,1088.02,994.5899684116108
4308,12,1083.39,2391.1352919140204
4309,13,1080.45,998.614654285058
4310,14,975.0,587.9178725816025
4311,15,779.94,250.06148360306884
4312,16,519.63,1911.0606104367027
4313,17,226.43,2637.8862972587053
4314,18,12.7,2637.8862972587053
4315,19,0.0,2637.8862972587053
4316,20,0.0,2637.8862972587053
4317,21,0.0,2617.320145189205
4318,22,0.0,2556.91725895794
4319,23,0.0,2036.6303873666527
4320,0,0.0,2612.885691207421
4321,1,0.0,2475.9995869980185
4322,2,0.0,2488.5057194026576
4323,3,0.0,2017.2836200705672
4324,4,0.0,1866.330513660458
4325,5,0.0,645.3625857071119
4326,6,41.88,1618.4375805271216
4327,7,279.4,2582.5907511846
4328,8,603.99,2614.463850149928
4329,9,840.29,2630.405660991736
4330,10,1040.6,2637.8862972587053
4331,11,703.26,2607.940836153138
4332,12,686.63,1365.9875803601872
4333,13,653.55,2637.8862972587053
4334,14,587.29,2637.8862972587053
4335,15,504.09,2637.8862972587053
4336,16,331.36,2637.8862972587053
4337,17,151.14,2637.8862972587053
4338,18,4.89,2637.8862972587053
4339,19,0.0,2637.8862972587053
4340,20,0.0,2440.774616042546
4341,21,0.0,2436.118418990496
4342,22,0.0,2531.1017295437646
4343,23,0.0,2573.0309710076267
4344,0,0.0,1995.8874534805163
4345,1,0.0,1361.8275030240943
4346,2,0.0,2432.676502601714
4347,3,0.0,2637.8862972587053
4348,4,0.0,2437.1892067826684
4349,5,0.0,2342.8171070743874
4350,6,25.35,2085.901299049107
4351,7,165.3,2581.980578008144
4352,8,373.64,2547.663245224436
4353,9,778.37,2625.453747293449
4354,10,858.88,2637.623456319607
4355,11,995.08,2627.9528897642654
4356,12,1066.98,2637.8862972587053
4357,13,971.34,2637.8862972587053
4358,14,671.84,2637.8862972587053
4359,15,564.21,2637.8862972587053
4360,16,225.97,2637.8862972587053
4361,17,109.88,2637.8862972587053
4362,18,0.3,2637.8862972587053
4363,19,0.0,2637.8862972587053
4364,20,0.0,2232.277531296803
4365,21,0.0,2339.44494269426
4366,22,0.0,2220.3694706153524
4367,23,0.0,1836.1578688441364
4368,0,0.0,1349.2078573261274
4369,1,0.0,1565.7827176091898
4370,2,0.0,961.7727540032648
4371,3,0.0,570.9805361410413
4372,4,0.0,1009.0131778382672
4373,5,0.0,1860.687826119942
4374,6,38.05,2083.2614471268776
4375,7,260.91,2176.8870141217617
4376,8,523.68,1924.929111094021
4377,9,733.18,2387.135700532695
4378,10,895.58,2637.190504887755
4379,11,994.52,2623.275863502381
4380,12,1065.56,2618.499723758793
4381,13,1043.99,2635.02260934324
4382,14,925.25,2493.229166218379
4383,15,738.45,2637.8862972587053
4384,16,489.98,2637.8862972587053
4385,17,220.37,2637.8862972587053
4386,18,14.63,2637.8862972587053
4387,19,0.0,2637.8862972587053
4388,20,0.0,2637.8862972587053
4389,21,0.0,2637.8862972587053
4390,22,0.0,2636.626153195161
4391,23,0.0,2343.1501811366297
4392,0,0.0,2117.9472792870006
4393,1,0.0,2316.298984888331
4394,2,0.0,2386.231201245785
4395,3,0.0,2383.750301407392
4396,4,0.0,1894.1902064640576
4397,5,0.0,2551.6063324317947
4398,6,11.16,2616.9377779749
4399,7,109.8,2206.502410303904
4400,8,98.35,2174.629015425688
4401,9,375.97,2603.7798152730948
4402,10,557.27,2367.833138315674
4403,11,517.52,2637.730200686785
4404,12,186.62,2620.944254589182
4405,13,419.05,2637.8862972587053
4406,14,677.33,2637.8862972587053
4407,15,830.27,2637.8862972587053
4408,16,552.09,2637.8862972587053
4409,17,236.61,2637.8862972587053
4410,18,26.59,2637.8862972587053
4411,19,0.0,2637.075999239588
4412,20,0.0,2607.7044119466686
4413,21,0.0,2566.141228215678
4414,22,0.0,2503.1582787543102
4415,23,0.0,1236.8301380781354
4416,0,0.0,1725.659356662847
4417,1,0.0,1779.045333199288
4418,2,0.0,2258.8865792252877
4419,3,0.0,1471.6883951217646
4420,4,0.0,2134.9241661363526
4421,5,0.0,2352.7291025260074
4422,6,39.42,2637.292770443744
4423,7,284.03,2619.3193207267877
4424,8,623.2,2622.162735087179
4425,9,882.48,2636.941927119771
4426,10,1038.33,2637.8862972587053
4427,11,638.51,2637.8862972587053
4428,12,630.56,2637.8862972587053
4429,13,615.58,2637.8862972587053
4430,14,532.87,2637.8862972587053
4431,15,423.41,2637.8862972587053
4432,16,308.12,2637.8862972587053
4433,17,155.41,2637.158951770843
4434,18,4.91,2637.8862972587053
4435,19,0.0,2637.8862972587053
4436,20,0.0,2538.5879023743605
4437,21,0.0,1524.4676387750892
4438,22,0.0,1770.7485762288402
4439,23,0.0,2062.6537244173705
4440,0,0.0,1791.5057740659413
4441,1,0.0,1720.4502394083036
4442,2,0.0,2128.9289648103822
4443,3,0.0,2492.8733051650447
4444,4,0.0,2497.114298913907
4445,5,0.0,2605.1188897907296
4446,6,0.0,2570.7182152876176
4447,7,251.51,2440.723077339814
4448,8,405.52,2606.6670203445788
4449,9,318.14,2628.634093624792
4450,10,523.57,2592.146026870962
4451,11,860.7,2521.404685654353
4452,12,86.74,2637.3252380279064
4453,13,96.03,2637.8862972587053
4454,14,659.05,2608.747137874435
4455,15,760.5,1124.9253422329944
4456,16,519.32,1369.29463706022
4457,17,242.07,2480.1492512279924
4458,18,25.94,1866.5084758117848
4459,19,0.0,1838.325500450142
4460,20,0.0,1494.8481230938455
4461,21,0.0,2380.611972008446
4462,22,0.0,2581.79371953532
4463,23,0.0,2637.8862972587053
4464,0,0.0,2637.8862972587053
4465,1,0.0,2637.8862972587053
4466,2,0.0,2565.9839952043712
4467,3,0.0,2621.646993144248
4468,4,0.0,1831.3263455286583
4469,5,0.0,1249.3428283780215
4470,6,29.14,1043.1962189280998
4471,7,110.13,1155.0451454905444
4472,8,197.08,2169.456224163616
4473,9,355.74,2493.7301868073323
4474,10,396.86,2637.8862972587053
4475,11,384.83,2637.8862972587053
4476,12,302.02,2637.8862972587053
4477,13,288.45,2637.8862972587053
4478,14,201.54,2636.994993198637
4479,15,142.82,2637.8862972587053
4480,16,76.44,2637.8862972587053
4481,17,38.79,2637.3895914623663
4482,18,0.0,2637.8862972587053
4483,19,0.0,2637.8862972587053
4484,20,0.0,2637.8862972587053
4485,21,0.0,2560.766899592778
4486,22,0.0,2615.3601355685005
4487,23,0.0,2575.208111794054
4488,0,0.0,2285.129753073741
4489,1,0.0,2191.87787759488
4490,2,0.0,2380.5797302932983
4491,3,0.0,1897.9796348461623
4492,4,0.0,1884.4884548968453
4493,5,0.0,1584.7212657557798
4494,6,33.76,2358.6727024994457
4495,7,254.42,2549.9564480119457
4496,8,503.37,2637.8862972587053
4497,9,640.99,2637.8862972587053
4498,10,785.25,2637.8862972587053
4499,11,1039.5,2637.8862972587053
4500,12,931.4,2637.8862972587053
4501,13,806.53,2637.8862972587053
4502,14,759.07,2637.8862972587053
4503,15,610.45,2637.8862972587053
4504,16,469.15,2637.8862972587053
4505,17,253.2,2637.8862972587053
4506,18,22.06,2637.8862972587053
4507,19,0.0,2637.8862972587053
4508,20,0.0,2637.8862972587053
4509,21,0.0,2637.8862972587053
4510,22,0.0,2637.8862972587053
4511,23,0.0,2637.788745475634
4512,0,0.0,2324.5121387488243
4513,1,0.0,1519.8408282260302
4514,2,0.0,1575.2651773419936
4515,3,0.0,2037.0444321981092
4516,4,0.0,1684.5194635547846
4517,5,0.0,1338.7106086300446
4518,6,29.05,1072.4024245391324
4519,7,280.74,1531.0887468704
4520,8,571.14,1870.4791588569697
4521,9,811.32,347.25825339128124
4522,10,975.54,2517.942335638762
4523,11,1070.79,2596.637030090604
4524,12,1065.7,2633.4935804335005
4525,13,1061.63,2637.21074591889
4526,14,955.54,2637.8862972587053
4527,15,777.29,2637.8862972587053
4528,16,533.74,2599.22810259912
4529,17,246.01,2597.6083985461505
4530,18,14.97,1378.8450124231442
4531,19,0.0,2373.6838817438115
4532,20,0.0,2610.1405999120825
4533,21,0.0,2637.8862972587053
4534,22,0.0,2637.8862972587053
4535,23,0.0,2636.9580600926374
4536,0,0.0,2606.078627715663
4537,1,0.0,2460.035536926206
4538,2,0.0,2575.436284812089
4539,3,0.0,2102.7222501976344
4540,4,0.0,2473.921237401542
4541,5,0.0,2636.5298827853435
4542,6,23.06,2637.8862972587053
4543,7,192.1,2618.529670263063
4544,8,653.33,2356.527369475887
4545,9,786.74,2637.73855819003
4546,10,650.68,2637.8862972587053
4547,11,478.6,2637.8862972587053
4548,12,231.2,2637.8862972587053
4549,13,459.57,2637.8862972587053
4550,14,122.64,2637.8862972587053
4551,15,190.1,2637.8862972587053
4552,16,331.28,2637.8862972587053
4553,17,185.28,2567.1649976830004
4554,18,15.38,2201.638862549178
4555,19,0.0,2418.1560016334597
4556,20,0.0,2528.060751788259
4557,21,0.0,2637.8862972587053
4558,22,0.0,2637.8862972587053
4559,23,0.0,2584.739304078121
4560,0,0.0,2079.873294707751
4561,1,0.0,2463.919495962172
4562,2,0.0,1364.3991634372617
4563,3,0.0,1473.5818378316376
4564,4,0.0,1774.0620366976193
4565,5,0.0,2286.426417224231
4566,6,0.0,2125.2398747285506
4567,7,155.2,1610.6908075619017
4568,8,252.67,2365.9677852979094
4569,9,275.29,2450.30231222799
4570,10,442.85,2461.8128748193035
4571,11,696.78,2590.4461042460525
4572,12,767.05,2637.8563875249715
4573,13,869.01,2637.8862972587053
4574,14,653.93,2637.8862972587053
4575,15,533.45,2637.8862972587053
4576,16,354.09,2637.8862972587053
4577,17,109.61,2637.8862972587053
4578,18,10.8,2637.8862972587053
4579,19,0.0,2637.8862972587053
4580,20,0.0,2580.2540559470044
4581,21,0.0,2347.426355295902
4582,22,0.0,1853.4326152726217
4583,23,0.0,2049.7796918062086
4584,0,0.0,1631.8305466238746
4585,1,0.0,1909.6210325011027
4586,2,0.0,1691.8510196277048
4587,3,0.0,1599.523927232622
4588,4,0.0,2351.790966341889
4589,5,0.0,2342.266541585094
4590,6,14.11,2068.678786516305
4591,7,183.19,2622.6133895838043
4592,8,389.28,2637.8862972587053
4593,9,627.5,2637.8862972587053
4594,10,853.39,2631.8028775709195
4595,11,951.67,2509.890268601568
4596,12,967.46,2626.795382209471
4597,13,941.28,1058.4662077418448
4598,14,840.02,575.2613485337603
4599,15,721.24,939.5134393920916
4600,16,523.1,2637.1550804728613
4601,17,239.73,2622.391133624509
4602,18,23.83,2637.8862972587053
4603,19,0.0,2637.8862972587053
4604,20,0.0,2637.8862972587053
4605,21,0.0,2624.5537407065976
4606,22,0.0,2630.7778320760613
4607,23,0.0,2404.5801443849214
4608,0,0.0,2251.958728668577
4609,1,0.0,1530.295104005732
4610,2,0.0,1529.979947536364
4611,3,0.0,1174.7263836296522
4612,4,0.0,942.0373752463048
4613,5,0.0,751.6219301763615
4614,6,28.39,856.2329751058194
4615,7,302.46,2083.701608031876
4616,8,625.35,1228.2912794005222
4617,9,933.41,2478.6126314007524
4618,10,1069.61,2637.8345546693445
4619,11,635.81,2637.7882746528985
4620,12,562.17,2637.7882746528985
4621,13,566.12,2637.1385342811022
4622,14,445.87,2637.582643922032
4623,15,308.22,2617.147745480768
4624,16,196.71,2635.036094188016
4625,17,98.84,1147.9618757691164
4626,18,0.0,1370.590624552907
4627,19,0.0,2418.931694331353
4628,20,0.0,2637.8862972587053
4629,21,0.0,2637.8862972587053
4630,22,0.0,2637.6314713972342
4631,23,0.0,2637.802419618728
4632,0,0.0,2637.719314459772
4633,1,0.0,2442.60086814135
4634,2,0.0,1381.58400445574
4635,3,0.0,1112.118328570452
4636,4,0.0,2612.4994774752804
4637,5,0.0,2611.5254560455246
4638,6,21.4,1996.9466344730608
4639,7,171.71,2045.1952365684097
4640,8,385.17,2531.5976959825407
4641,9,575.93,2637.8862972587053
4642,10,588.37,2637.8862972587053
4643,11,750.64,1493.220833768852
4644,12,771.57,1259.3383660383963
4645,13,793.82,2637.8862972587053
4646,14,629.38,2637.8862972587053
4647,15,460.14,998.92320519737
4648,16,228.53,2637.7358465628204
4649,17,114.6,2637.8345546693445
4650,18,0.0,2414.944572858059
4651,19,0.0,2526.341353319082
4652,20,0.0,2637.8862972587053
4653,21,0.0,2477.9241734528287
4654,22,0.0,2612.4859239855086
4655,23,0.0,2634.9787028249416
4656,0,0.0,2635.9591839786062
4657,1,0.0,2637.8862972587053
4658,2,0.0,2637.8016490361856
4659,3,0.0,2253.882569420908
4660,4,0.0,2245.152589186423
4661,5,0.0,2511.354363142342
4662,6,24.01,2438.518651916199
4663,7,290.06,2608.245408203658
4664,8,622.31,2637.2184891643315
4665,9,896.16,2440.746931126096
4666,10,1073.12,993.5584810285504
4667,11,664.34,982.3668556271635
4668,12,702.89,2470.063297167061
4669,13,666.71,1274.5223605582105
4670,14,599.55,555.7948747069033
4671,15,489.67,1669.361568871523
4672,16,331.67,2636.723842118344
4673,17,161.41,2637.7828845219374
4674,18,7.71,2637.8862972587053
4675,19,0.0,2637.8862972587053
4676,20,0.0,2637.8862972587053
4677,21,0.0,2637.8862972587053
4678,22,0.0,2637.8862972587053
4679,23,0.0,2636.561649830838
4680,0,0.0,2637.8862972587053
4681,1,0.0,2634.2783463611377
4682,2,0.0,2493.5724766783333
4683,3,0.0,2637.8862972587053
4684,4,0.0,2637.0299827619715
4685,5,0.0,2562.7859190297127
4686,6,1.22,2371.6702343523298
4687,7,67.01,1656.1609757289148
4688,8,140.48,1586.712598927345
4689,9,209.21,2356.9370805799003
4690,10,288.35,2637.8862972587053
4691,11,367.71,2637.8862972587053
4692,12,364.9,2637.8862972587053
4693,13,325.87,2637.8862972587053
4694,14,241.49,2637.7882746528985
4695,15,197.16,2637.7882746528985
4696,16,133.02,2637.7882746528985
4697,17,70.52,2637.7882746528985
4698,18,0.0,2637.7882746528985
4699,19,0.0,2637.7882746528985
4700,20,0.0,2637.568420868773
4701,21,0.0,2637.8862972587053
4702,22,0.0,2426.465873045482
4703,23,0.0,2152.6388875188363
4704,0,0.0,2497.111979972044
4705,1,0.0,2559.3667447180105
4706,2,0.0,2580.531253132635
4707,3,0.0,2590.384225828395
4708,4,0.0,2582.742318835484
4709,5,0.0,2315.1819478550524
4710,6,24.2,1934.9850424617323
4711,7,253.7,2016.8983658695663
4712,8,512.27,2582.3191166416987
4713,9,742.5,2637.8862972587053
4714,10,927.52,2637.8862972587053
4715,11,1048.72,2637.8862972587053
4716,12,1056.26,2637.8862972587053
4717,13,1045.74,2637.1245577303243
4718,14,933.6,1265.522026404677
4719,15,760.04,2635.2843331774598
4720,16,500.17,1703.6872709989889
4721,17,222.31,1006.5218129353898
4722,18,14.04,1716.3023936711957
4723,19,0.0,2607.860968849732
4724,20,0.0,1878.4308640627476
4725,21,0.0,1504.2732174927185
4726,22,0.0,2613.707569847142
4727,23,0.0,2463.324246527522
4728,0,0.0,2176.048742967141
4729,1,0.0,2637.210995418969
4730,2,0.0,2637.8862972587053
4731,3,0.0,2637.8862972587053
4732,4,0.0,2584.61338657412
4733,5,0.0,2508.994429575306
4734,6,2.75,697.6864541964187
4735,7,28.84,1290.0735471020037
4736,8,288.02,2626.9636253984704
4737,9,367.48,2567.162261425527
4738,10,421.47,2575.268018691464
4739,11,702.89,2637.8862972587053
4740,12,535.6,2637.8862972587053
4741,13,676.47,2637.8862972587053
4742,14,739.83,2615.2558930965884
4743,15,739.42,2630.983421639914
4744,16,581.43,2637.8862972587053
4745,17,214.75,2637.8862972587053
4746,18,4.7,2637.8862972587053
4747,19,0.0,2637.813824380246
4748,20,0.0,2637.8862972587053
4749,21,0.0,2634.369225241116
4750,22,0.0,1710.3685742107637
4751,23,0.0,1427.172889596442
4752,0,0.0,2396.196046749371
4753,1,0.0,2116.1162731475447
4754,2,0.0,1755.0814919023785
4755,3,0.0,542.3622802138503
4756,4,0.0,0.0
4757,5,0.0,459.05538520615903
4758,6,11.68,1683.825596191352
4759,7,207.56,1272.0024862495357
4760,8,331.65,2585.3950174638217
4761,9,443.57,2632.768944074849
4762,10,736.63,2637.8862972587053
4763,11,635.87,2612.6446794269127
4764,12,718.1,2637.8862972587053
4765,13,588.84,2637.8862972587053
4766,14,643.72,2637.8862972587053
4767,15,414.44,2637.7882746528985
4768,16,266.8,2637.8862972587053
4769,17,71.91,2636.7785572258654
4770,18,0.0,1980.43569836366
4771,19,0.0,2633.5245384772365
4772,20,0.0,2183.0780976399706
4773,21,0.0,2431.601776565204
4774,22,0.0,2482.6631982361337
4775,23,0.0,2637.5351039151983
4776,0,0.0,2623.649111623691
4777,1,0.0,2522.1662882424635
4778,2,0.0,2637.8862972587053
4779,3,0.0,1547.802198806597
4780,4,0.0,2276.6534070555763
4781,5,0.0,2529.0679546801557
4782,6,0.0,1674.9666115763384
4783,7,99.41,1265.5432014873686
4784,8,352.89,2230.131567528652
4785,9,632.91,2283.522013833528
4786,10,451.07,2637.8862972587053
4787,11,547.46,2637.799997909211
4788,12,639.77,2625.7379520140366
4789,13,351.45,1280.0433141924648
4790,14,586.16,2636.546038090315
4791,15,381.55,2632.188188626364
4792,16,551.96,1565.3015618028537
4793,17,230.97,2181.12915974764
4794,18,26.73,2637.699482850573
4795,19,0.0,2636.4106381344754
4796,20,0.0,2552.934813737628
4797,21,0.0,2588.5202515059004
4798,22,0.0,2497.36452011503
4799,23,0.0,2637.8862972587053
4800,0,0.0,2636.9776553412285
4801,1,0.0,2637.8862972587053
4802,2,0.0,2637.8862972587053
4803,3,0.0,2637.8862972587053
4804,4,0.0,2626.379109413253
4805,5,0.0,2206.030792255091
4806,6,1.6,2159.3719948206917
4807,7,131.25,2429.602256803444
